Global Statistics
Total number of particles:,5501
Surface Coverage (%):,34.37
Total grain area (µm²):,133844.25
Mean grain area (µm²):,24.33
Particle density (particles/µm²):,0.014128

Size Distribution Statistics
Mean area (µm²):,24.33
Median area (µm²):,20.25
Standard deviation of area (µm²):,15.81
Mean perimeter (µm):,19.93
Median perimeter (µm):,17.81
Standard deviation of perimeter (µm):,8.77

Individual Grain Measurements
Grain #,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter
4533,11.5,7.65,-25.98,8.58,7.22,13.07
4534,11.5,7.65,33.9,8.73,7.31,13.36
4535,11.5,7.65,-36.61,9.33,6.81,12.99
4536,11.5,7.65,-66.26,9.01,7.21,14.4
4537,11.5,7.65,-89.86,8.33,7.16,12.07
4538,11.5,7.65,-41.85,9.71,6.29,12.78
4539,11.5,7.65,84.0,9.41,6.33,12.07
4540,11.5,7.65,11.08,8.85,7.11,12.99
4541,11.5,7.65,15.3,8.43,7.36,12.66
4542,11.5,7.65,-73.04,8.56,6.88,11.78
4543,11.5,7.65,-66.2,9.35,6.48,12.36
4544,11.5,7.65,-79.66,8.51,7.06,12.49
4545,11.5,7.65,20.09,8.84,6.98,12.67
4546,11.5,7.65,64.37,9.25,6.6,12.78
4547,11.5,7.65,13.4,8.26,7.5,12.78
4548,11.5,7.65,-15.31,8.4,7.27,13.07
4549,11.5,7.65,71.42,8.88,7.25,13.9
4550,11.25,7.57,73.17,8.06,7.57,13.17
4551,11.25,7.57,43.72,8.01,7.2,11.66
4552,11.25,7.57,-6.75,8.66,6.9,12.57
4553,11.25,7.57,-66.82,8.85,6.71,12.07
4554,11.25,7.57,75.56,9.58,6.35,13.07
4555,11.25,7.57,-46.92,8.27,7.36,12.36
4556,11.25,7.57,-47.03,8.43,7.2,13.19
4557,11.25,7.57,-49.42,8.2,7.27,12.07
4558,11.25,7.57,0.92,9.12,7.23,12.86
4559,11.25,7.57,-34.07,10.07,6.2,13.59
4560,11.25,7.57,81.37,8.49,6.98,12.78
4561,11.25,7.57,-81.41,8.15,7.21,11.95
4562,11.25,7.57,-52.89,9.27,6.46,12.36
4563,11.25,7.57,-50.56,9.65,6.15,12.19
4564,11.25,7.57,57.12,9.43,6.32,12.61
4565,11.25,7.57,-72.84,8.27,7.12,11.66
4566,11.25,7.57,-86.04,8.0,7.3,12.07
4567,11.25,7.57,-75.63,9.01,7.01,13.07
4568,11.25,7.57,-66.8,8.22,7.22,12.99
4569,11.25,7.57,89.33,9.04,6.83,12.07
4570,11.25,7.57,-62.64,9.65,6.53,13.69
4571,11.25,7.57,-29.32,9.21,6.44,12.36
4572,11.25,7.57,-57.24,8.93,6.52,11.66
4573,11.25,7.57,19.61,7.88,7.48,12.49
4574,11.25,7.57,69.67,9.05,6.89,13.49
4575,11.25,7.57,-60.43,8.64,6.98,12.86
4576,11.25,7.57,-80.64,8.96,6.82,13.19
4577,11.25,7.57,73.18,8.06,7.17,11.24
4578,11.25,7.57,-89.76,10.9,5.76,13.38
4579,11.25,7.57,74.28,9.79,6.73,13.67
4580,11.25,7.57,56.39,7.93,7.31,11.66
4581,11.25,7.57,-53.84,10.05,6.27,13.78
4582,11.25,7.57,-70.45,8.74,6.63,11.36
4583,11.25,7.57,-13.9,8.71,6.75,12.14
4584,11.25,7.57,-68.52,8.98,6.52,12.07
4585,11.25,7.57,-52.8,9.01,6.62,12.55
4586,11.25,7.57,79.33,8.7,6.81,12.28
4587,11.25,7.57,82.27,10.17,6.0,13.49
4588,11.25,7.57,-42.47,9.17,6.63,11.78
4589,11.25,7.57,38.49,7.84,7.61,12.78
4590,11.25,7.57,-34.46,9.86,6.52,13.19
4591,11.25,7.57,-30.99,9.15,6.48,12.28
4592,11.25,7.57,-73.91,7.97,7.57,12.07
4593,11.25,7.57,10.65,8.19,7.33,11.16
4594,11.25,7.57,-59.22,9.33,6.64,13.26
4595,11.25,7.57,55.86,9.33,6.44,13.19
4596,11.25,7.57,83.35,8.89,7.08,13.49
4597,11.25,7.57,-71.22,8.1,7.18,11.66
4598,11.25,7.57,-69.54,9.08,6.76,12.28
4599,11.25,7.57,-57.37,7.91,7.42,11.78
4600,11.25,7.57,-31.8,9.14,7.11,13.36
4601,11.25,7.57,-6.22,8.28,7.89,13.69
4602,11.25,7.57,64.01,9.24,6.54,13.19
4603,11.25,7.57,39.25,9.28,6.58,12.36
4604,11.25,7.57,72.69,11.97,5.53,13.66
4605,11.25,7.57,-2.12,9.87,6.0,13.07
4606,11.25,7.57,22.64,9.05,7.07,13.28
4607,11.25,7.57,-35.64,10.6,5.87,13.69
4608,11.25,7.57,-60.17,9.54,6.44,13.4
4609,11.25,7.57,-62.98,8.33,7.18,12.49
4610,11.25,7.57,82.77,8.36,7.11,12.36
4611,11.0,7.48,-68.09,7.97,7.32,12.36
4612,11.0,7.48,65.26,8.76,6.95,13.07
4613,11.0,7.48,-55.05,8.59,6.76,12.19
4614,11.0,7.48,-3.95,7.83,7.31,12.07
4615,11.0,7.48,60.97,8.06,7.05,12.07
4616,11.0,7.48,-7.88,10.29,6.49,13.97
4617,11.0,7.48,71.85,9.83,6.71,12.07
4618,11.0,7.48,-86.04,8.1,7.38,12.78
4619,11.0,7.48,28.03,8.54,6.88,12.36
4620,11.0,7.48,-63.05,9.24,6.58,12.47
4621,11.0,7.48,-28.7,8.42,6.97,12.57
4622,11.0,7.48,-9.26,9.77,5.8,12.07
4623,11.0,7.48,-41.18,8.46,6.81,12.49
4624,11.0,7.48,45.77,8.34,6.88,11.86
4625,11.0,7.48,-47.48,8.35,7.14,13.19
4626,11.0,7.48,-79.91,9.01,6.54,12.78
4627,11.0,7.48,83.94,7.83,7.37,12.19
4628,11.0,7.48,60.94,7.88,7.64,12.88
4629,11.0,7.48,77.3,7.96,7.05,11.36
4630,11.0,7.48,58.59,8.46,6.88,12.07
4631,11.0,7.48,12.42,8.53,6.81,12.28
4632,11.0,7.48,-45.95,8.37,7.1,12.78
4633,11.0,7.48,-88.3,9.43,6.4,12.97
4634,11.0,7.48,41.64,10.63,5.42,12.99
4635,11.0,7.48,23.16,8.04,7.16,12.07
4636,11.0,7.48,20.33,7.74,7.4,11.66
4637,11.0,7.48,-57.92,7.98,7.18,11.95
4638,11.0,7.48,-50.72,9.93,6.61,13.17
4639,11.0,7.48,54.84,8.79,6.67,12.57
4640,11.0,7.48,-38.58,8.3,7.03,11.78
4641,11.0,7.48,32.61,9.35,6.76,14.28
4642,11.0,7.48,-33.18,8.37,6.86,12.49
4643,11.0,7.48,-55.52,10.39,5.98,13.99
4644,11.0,7.48,-34.55,9.05,6.58,12.45
4645,11.0,7.48,20.54,9.16,6.71,12.99
4646,11.0,7.48,-66.73,8.51,6.94,13.09
4647,11.0,7.48,59.75,8.26,7.02,12.57
4648,11.0,7.48,2.84,10.03,5.92,12.86
4649,11.0,7.48,-55.39,8.95,6.63,13.28
4650,11.0,7.48,-3.46,8.13,6.93,11.07
4651,11.0,7.48,-84.49,9.7,6.04,13.07
4652,11.0,7.48,44.82,8.2,7.26,12.57
4653,11.0,7.48,16.37,8.87,6.75,12.66
4654,11.0,7.48,66.12,8.29,7.13,12.78
4655,11.0,7.48,53.33,8.4,7.35,12.86
4656,11.0,7.48,-54.46,8.79,6.55,11.78
4657,11.0,7.48,26.43,8.35,7.08,12.36
4658,11.0,7.48,-31.25,7.7,7.43,11.45
4659,11.0,7.48,51.61,8.77,6.5,11.95
4660,11.0,7.48,-86.79,8.47,6.89,11.54
4661,11.0,7.48,-66.44,9.05,6.41,12.36
4662,11.0,7.48,31.81,8.8,6.97,13.24
4663,11.0,7.48,31.31,8.63,6.57,11.49
4664,11.0,7.48,63.36,8.12,7.47,12.57
4665,10.75,7.4,5.33,8.06,7.14,12.57
4666,10.75,7.4,29.29,8.04,7.42,13.49
4667,10.75,7.4,68.17,11.05,5.38,13.07
4668,10.75,7.4,47.47,8.39,7.29,13.38
4669,10.75,7.4,37.77,9.17,6.02,11.49
4670,10.75,7.4,-56.18,8.69,6.45,12.19
4671,10.75,7.4,-27.2,8.47,6.98,13.19
4672,10.75,7.4,37.77,8.45,6.66,11.66
4673,10.75,7.4,41.91,9.01,6.62,13.07
4674,10.75,7.4,-79.66,8.3,6.73,11.66
4675,10.75,7.4,-27.59,8.75,6.73,12.78
4676,10.75,7.4,-63.29,8.77,6.49,12.36
4677,10.75,7.4,-83.86,8.81,6.5,11.74
4678,10.75,7.4,-51.7,7.75,7.37,11.78
4679,10.75,7.4,7.67,9.37,6.95,13.17
4680,10.75,7.4,-31.48,7.98,7.1,12.26
4681,10.75,7.4,-52.3,7.89,7.31,11.86
4682,10.75,7.4,-32.76,8.43,6.71,12.07
4683,10.75,7.4,26.13,9.28,7.04,13.4
4684,10.75,7.4,-45.54,8.24,6.9,12.07
4685,10.75,7.4,-68.35,9.18,6.36,13.57
4686,10.75,7.4,-74.41,8.07,7.19,12.55
4687,10.75,7.4,-76.3,8.73,6.62,12.36
4688,10.75,7.4,48.8,8.72,6.68,12.9
4689,10.75,7.4,-25.52,9.72,5.93,12.8
4690,10.75,7.4,-55.26,8.63,6.48,11.49
4691,10.75,7.4,16.86,8.96,6.83,13.17
4692,10.75,7.4,58.95,7.86,7.47,12.88
4693,10.75,7.4,-22.13,8.36,7.19,13.36
4694,10.75,7.4,-58.12,8.13,7.17,12.97
4695,10.75,7.4,77.29,10.47,5.95,13.49
4696,10.75,7.4,-33.52,9.05,6.65,12.78
4697,10.75,7.4,-69.51,8.37,6.94,12.38
4698,10.75,7.4,57.17,9.85,5.98,13.09
4699,10.75,7.4,-79.21,7.99,7.25,12.36
4700,10.75,7.4,1.74,8.58,6.57,10.78
4701,10.75,7.4,89.89,8.23,7.08,12.49
4702,10.75,7.4,20.44,10.25,5.87,13.19
4703,10.75,7.4,-0.62,10.36,5.69,13.99
4704,10.75,7.4,16.32,9.21,6.29,12.9
4705,10.75,7.4,48.63,10.8,5.58,12.07
4706,10.75,7.4,-21.88,7.97,7.27,11.95
4707,10.75,7.4,-51.96,9.32,6.17,12.78
4708,10.75,7.4,-58.46,9.24,6.38,13.17
4709,10.75,7.4,-64.64,9.22,6.4,12.66
4710,10.75,7.4,-72.41,7.92,7.18,11.86
4711,10.75,7.4,-38.25,7.57,7.45,12.28
4712,10.75,7.4,17.23,9.77,5.91,13.07
4713,10.5,7.31,-39.01,8.72,6.46,11.78
4714,10.5,7.31,-63.82,8.97,6.05,11.36
4715,10.5,7.31,64.92,8.18,6.89,11.74
4716,10.5,7.31,-26.22,9.81,5.72,12.99
4717,10.5,7.31,17.55,8.69,6.55,13.11
4718,10.5,7.31,21.74,8.89,6.25,12.07
4719,10.5,7.31,38.17,9.02,6.19,12.16
4720,10.5,7.31,-46.39,8.84,6.2,11.78
4721,10.5,7.31,84.84,10.14,5.62,12.76
4722,10.5,7.31,41.38,7.6,7.37,11.99
4723,10.5,7.31,73.71,8.51,6.35,11.36
4724,10.5,7.31,-42.97,7.9,7.01,11.85
4725,10.5,7.31,-9.03,8.1,7.44,13.07
4726,10.5,7.31,-33.52,9.7,5.81,11.49
4727,10.5,7.31,-7.74,8.89,6.48,12.47
4728,10.5,7.31,-26.26,9.14,6.21,12.28
4729,10.5,7.31,-56.87,9.81,6.86,12.66
4730,10.5,7.31,88.58,10.79,6.35,13.78
4731,10.5,7.31,-48.33,7.56,7.17,11.66
4732,10.5,7.31,18.07,9.92,6.17,12.86
4733,10.5,7.31,11.12,8.25,6.77,12.07
4734,10.5,7.31,-1.48,7.76,7.24,11.76
4735,10.5,7.31,-78.76,9.31,6.43,13.4
4736,10.5,7.31,60.62,7.91,6.89,11.78
4737,10.5,7.31,-19.59,7.76,7.36,12.16
4738,10.5,7.31,-60.7,8.71,6.46,12.26
4739,10.5,7.31,-46.85,8.56,6.88,13.38
4740,10.5,7.31,-58.62,7.85,7.11,11.66
4741,10.5,7.31,76.79,8.04,6.89,11.86
4742,10.5,7.31,27.89,9.59,5.89,12.78
4743,10.5,7.31,56.77,12.31,5.04,13.55
4744,10.5,7.31,26.99,8.16,6.78,12.07
4745,10.5,7.31,9.52,9.76,6.6,12.07
4746,10.5,7.31,-70.07,9.0,6.29,12.19
4747,10.5,7.31,34.41,8.38,6.59,12.07
4748,10.5,7.31,-0.65,8.09,7.25,13.07
4749,10.5,7.31,-21.04,10.88,6.22,13.49
4750,10.5,7.31,12.77,9.1,6.63,12.57
4751,10.5,7.31,21.5,8.28,6.88,12.36
4752,10.5,7.31,-20.59,8.37,6.97,12.57
4753,10.5,7.31,47.73,10.66,5.66,13.3
4754,10.5,7.31,-29.41,8.77,6.25,11.49
4755,10.5,7.31,-74.51,9.4,5.97,12.78
4756,10.5,7.31,-8.81,7.87,7.07,11.28
4757,10.5,7.31,82.81,8.42,6.69,11.86
4758,10.25,7.23,-66.02,8.85,6.07,11.78
4759,10.25,7.23,-41.04,8.48,6.22,11.36
4760,10.25,7.23,-14.41,8.0,6.82,11.55
4761,10.25,7.23,64.98,11.9,5.3,13.17
4762,10.25,7.23,-40.08,8.17,6.67,11.36
4763,10.25,7.23,10.85,8.05,6.7,11.78
4764,10.25,7.23,-18.17,8.37,6.33,11.36
4765,10.25,7.23,-83.1,7.69,6.89,10.83
4766,10.25,7.23,-23.54,7.97,7.27,12.85
4767,10.25,7.23,-65.48,7.98,6.79,11.36
4768,10.25,7.23,-34.41,10.09,5.93,12.9
4769,10.25,7.23,23.77,9.28,6.02,12.17
4770,10.25,7.23,-32.94,9.76,5.64,13.28
4771,10.25,7.23,-29.08,8.43,6.42,12.07
4772,10.25,7.23,-59.08,10.11,5.29,12.36
4773,10.25,7.23,-77.83,9.35,6.33,13.07
4774,10.25,7.23,-64.7,10.19,6.22,13.66
4775,10.25,7.23,-79.69,7.54,7.03,11.07
4776,10.25,7.23,-83.27,9.11,6.07,12.78
4777,10.25,7.23,-77.62,8.91,6.06,11.85
4778,10.25,7.23,11.02,8.49,6.5,12.05
4779,10.25,7.23,-50.76,8.63,6.17,11.66
4780,10.25,7.23,15.88,9.21,5.83,12.36
4781,10.25,7.23,54.13,8.03,6.7,11.78
4782,10.25,7.23,-79.69,7.82,6.95,11.66
4783,10.25,7.23,-31.02,8.13,6.64,11.45
4784,10.25,7.23,50.1,7.93,7.03,12.19
4785,10.25,7.23,-81.7,8.53,6.32,11.66
4786,10.25,7.23,-50.82,8.47,6.52,12.26
4787,10.25,7.23,78.78,8.18,6.51,11.78
4788,10.25,7.23,-58.68,9.22,5.8,11.86
4789,10.25,7.23,45.15,8.35,6.6,12.07
4790,10.25,7.23,-31.44,7.74,7.02,11.99
4791,10.25,7.23,36.55,7.95,6.85,10.66
4792,10.25,7.23,47.56,9.53,5.78,12.07
4793,10.25,7.23,67.76,8.35,6.54,11.86
4794,10.25,7.23,-76.89,10.23,5.73,13.8
4795,10.25,7.23,-76.55,8.09,6.86,11.54
4796,10.0,7.14,-87.14,9.94,5.7,12.64
4797,10.0,7.14,-30.55,8.1,6.61,11.66
4798,10.0,7.14,49.08,8.16,6.46,11.45
4799,10.0,7.14,-48.95,7.98,6.83,11.36
4800,10.0,7.14,68.86,8.15,6.71,12.28
4801,10.0,7.14,-31.64,7.89,6.81,12.07
4802,10.0,7.14,15.82,8.07,6.45,11.24
4803,10.0,7.14,46.36,9.4,5.79,12.24
4804,10.0,7.14,-46.93,7.82,6.93,12.07
4805,10.0,7.14,-29.72,7.78,6.75,11.49
4806,10.0,7.14,-44.8,8.85,6.01,12.28
4807,10.0,7.14,-30.53,9.21,5.97,12.45
4808,10.0,7.14,63.38,9.4,5.73,12.49
4809,10.0,7.14,58.9,7.49,6.95,11.16
4810,10.0,7.14,-53.51,8.37,6.23,11.19
4811,10.0,7.14,-28.34,7.78,6.7,11.78
4812,10.0,7.14,-20.13,8.27,6.59,12.49
4813,10.0,7.14,-52.84,8.78,6.33,12.57
4814,10.0,7.14,18.32,7.29,7.04,10.66
4815,10.0,7.14,-0.06,7.64,6.98,11.95
4816,10.0,7.14,13.98,9.04,6.25,12.69
4817,10.0,7.14,-70.53,7.96,6.55,11.07
4818,10.0,7.14,-67.8,9.31,5.72,11.66
4819,10.0,7.14,-64.2,8.15,6.38,11.86
4820,10.0,7.14,63.69,8.68,6.24,12.19
4821,10.0,7.14,46.97,8.34,6.52,12.26
4822,10.0,7.14,87.44,8.49,6.38,12.28
4823,10.0,7.14,27.44,9.29,5.68,11.78
4824,10.0,7.14,-30.85,8.32,6.65,12.04
4825,10.0,7.14,-41.29,11.38,5.15,13.19
4826,10.0,7.14,47.0,8.22,6.29,11.36
4827,10.0,7.14,-72.06,8.0,6.58,11.36
4828,10.0,7.14,-60.28,7.78,6.75,11.49
4829,10.0,7.14,-58.54,7.59,6.84,10.78
4830,10.0,7.14,79.45,11.01,5.14,12.28
4831,10.0,7.14,-0.95,8.41,6.42,12.16
4832,10.0,7.14,-60.95,7.94,6.58,10.78
4833,10.0,7.14,81.24,8.35,6.19,11.36
4834,10.0,7.14,-62.34,7.32,7.0,10.66
4835,10.0,7.14,-73.73,10.46,5.36,12.19
4836,10.0,7.14,63.54,8.13,6.71,11.78
4837,10.0,7.14,-65.36,9.08,6.09,11.97
4838,10.0,7.14,72.19,8.99,6.14,11.55
4839,10.0,7.14,-12.94,8.99,6.59,13.57
4840,10.0,7.14,-77.93,9.45,5.68,12.49
4841,10.0,7.14,-63.56,9.08,6.55,13.36
4842,10.0,7.14,-65.68,8.79,6.08,12.07
4843,10.0,7.14,73.28,9.1,5.8,12.28
4844,10.0,7.14,75.02,7.77,6.84,11.66
4845,10.0,7.14,88.79,8.22,6.26,11.36
4846,10.0,7.14,-73.36,7.51,6.87,11.07
4847,9.75,7.05,-2.84,8.32,6.23,11.78
4848,9.75,7.05,-52.47,7.98,6.18,10.24
4849,9.75,7.05,-19.5,7.36,6.82,10.66
4850,9.75,7.05,6.44,9.72,5.72,12.55
4851,9.75,7.05,82.5,7.89,6.33,10.54
4852,9.75,7.05,-68.86,7.63,6.89,11.66
4853,9.75,7.05,-61.85,7.86,6.53,11.78
4854,9.75,7.05,77.91,8.0,6.32,11.16
4855,9.75,7.05,-61.14,7.94,6.58,11.35
4856,9.75,7.05,70.44,7.59,6.89,11.66
4857,9.75,7.05,68.23,8.22,7.63,13.78
4858,9.75,7.05,43.54,8.3,6.45,11.86
4859,9.75,7.05,-78.28,8.41,6.29,11.66
4860,9.75,7.05,8.13,7.7,6.59,11.49
4861,9.75,7.05,61.41,7.62,6.88,11.22
4862,9.75,7.05,40.54,7.72,6.65,10.78
4863,9.75,7.05,-29.15,7.88,6.6,11.69
4864,9.75,7.05,34.29,9.43,5.49,12.19
4865,9.75,7.05,-20.96,8.46,6.56,11.57
4866,9.75,7.05,-78.16,8.22,6.26,11.57
4867,9.75,7.05,-40.09,7.54,7.09,11.86
4868,9.75,7.05,-63.11,8.66,6.03,10.95
4869,9.75,7.05,-42.03,7.82,7.26,11.86
4870,9.75,7.05,45.05,8.36,6.04,10.74
4871,9.75,7.05,-3.81,10.7,5.45,13.78
4872,9.75,7.05,-24.19,8.86,5.8,11.24
4873,9.75,7.05,81.71,7.46,6.99,11.86
4874,9.75,7.05,-38.65,8.65,5.87,11.07
4875,9.75,7.05,-32.29,7.73,6.93,12.36
4876,9.75,7.05,40.26,8.59,5.89,10.95
4877,9.75,7.05,-24.95,7.81,6.66,11.99
4878,9.75,7.05,-89.46,7.68,6.83,11.36
4879,9.75,7.05,-88.01,11.29,5.37,13.78
4880,9.75,7.05,21.2,8.07,6.5,11.24
4881,9.75,7.05,-5.03,7.67,6.82,11.86
4882,9.75,7.05,81.75,8.7,5.9,11.57
4883,9.75,7.05,-37.08,8.43,6.27,11.57
4884,9.75,7.05,-80.08,7.94,6.61,12.28
4885,9.75,7.05,-49.79,7.94,6.35,10.95
4886,9.75,7.05,-86.29,7.76,6.58,10.95
4887,9.75,7.05,-77.35,9.77,5.67,12.78
4888,9.75,7.05,47.97,8.18,6.7,12.86
4889,9.75,7.05,-51.55,8.66,5.95,11.55
4890,9.75,7.05,-76.91,8.96,5.76,11.66
4891,9.75,7.05,-72.62,10.51,5.09,12.05
4892,9.75,7.05,80.59,7.97,6.31,10.95
4893,9.75,7.05,-57.93,8.41,6.06,11.07
4894,9.75,7.05,-86.74,8.91,6.23,11.36
4895,9.75,7.05,89.87,9.6,5.93,12.95
4896,9.75,7.05,80.78,8.06,6.6,11.95
4897,9.75,7.05,73.75,10.78,5.03,12.97
4898,9.75,7.05,84.12,7.61,6.57,10.66
4899,9.75,7.05,53.26,9.24,5.47,11.49
4900,9.75,7.05,-45.56,8.5,6.31,11.99
4901,9.75,7.05,-82.04,7.57,6.91,11.24
4902,9.75,7.05,83.75,11.59,4.9,14.49
4903,9.75,7.05,85.62,7.52,6.82,11.78
4904,9.75,7.05,-77.32,7.57,6.96,12.05
4905,9.5,6.96,71.56,8.24,6.58,11.55
4906,9.5,6.96,27.04,8.44,6.01,11.26
4907,9.5,6.96,-79.89,8.55,5.73,10.66
4908,9.5,6.96,-57.34,9.02,5.49,11.57
4909,9.5,6.96,0.0,7.38,6.62,10.07
4910,9.5,6.96,-58.37,8.81,5.74,11.55
4911,9.5,6.96,71.2,7.13,7.0,11.16
4912,9.5,6.96,75.71,7.9,6.28,10.86
4913,9.5,6.96,54.68,7.25,6.81,10.66
4914,9.5,6.96,-20.0,9.03,6.59,12.95
4915,9.5,6.96,-8.0,7.28,7.02,11.57
4916,9.5,6.96,-28.89,7.39,6.81,11.07
4917,9.5,6.96,29.27,7.22,6.91,11.07
4918,9.5,6.96,-38.82,9.22,6.14,12.38
4919,9.5,6.96,-17.13,7.41,7.02,10.86
4920,9.5,6.96,40.6,8.49,5.98,11.24
4921,9.5,6.96,65.67,7.79,6.33,10.54
4922,9.5,6.96,-9.73,8.44,5.84,11.07
4923,9.5,6.96,88.21,7.52,6.78,11.66
4924,9.5,6.96,-23.0,7.51,6.89,11.66
4925,9.5,6.96,44.0,7.42,6.73,11.36
4926,9.5,6.96,-25.99,8.08,6.19,11.16
4927,9.5,6.96,-20.62,8.18,6.4,11.66
4928,9.5,6.96,89.93,9.47,5.3,11.86
4929,9.5,6.96,-45.9,8.43,6.22,11.36
4930,9.5,6.96,-66.37,8.18,6.57,11.86
4931,9.5,6.96,66.64,7.92,6.81,12.9
4932,9.5,6.96,3.21,8.19,6.91,12.76
4933,9.5,6.96,65.08,9.56,5.69,10.66
4934,9.5,6.96,62.07,7.95,6.93,11.95
4935,9.5,6.96,56.86,8.2,5.96,11.07
4936,9.5,6.96,61.55,9.52,5.57,12.47
4937,9.5,6.96,-44.93,8.68,6.2,11.57
4938,9.5,6.96,-28.56,7.97,6.48,11.78
4939,9.25,6.86,-84.81,8.05,6.33,11.74
4940,9.25,6.86,-35.45,9.14,5.25,10.95
4941,9.25,6.86,-77.27,8.12,6.04,11.49
4942,9.25,6.86,-34.56,8.72,5.61,11.78
4943,9.25,6.86,-66.93,9.47,5.64,11.26
4944,9.25,6.86,-69.6,7.78,6.45,11.28
4945,9.25,6.86,-41.45,7.34,6.55,10.55
4946,9.25,6.86,-46.56,7.76,6.59,11.07
4947,9.25,6.86,-33.41,7.9,6.15,11.04
4948,9.25,6.86,-24.22,7.76,6.29,11.07
4949,9.25,6.86,-89.09,8.35,6.34,12.47
4950,9.25,6.86,14.07,7.5,6.72,11.78
4951,9.25,6.86,30.69,8.93,5.69,12.49
4952,9.25,6.86,-48.21,7.34,6.59,9.66
4953,9.25,6.86,-57.15,8.64,5.99,11.86
4954,9.25,6.86,67.77,7.77,6.26,10.36
4955,9.25,6.86,45.89,7.75,6.7,11.19
4956,9.25,6.86,-11.4,7.8,6.53,12.07
4957,9.25,6.86,-83.49,8.26,6.93,12.97
4958,9.25,6.86,-12.57,9.07,6.09,11.38
4959,9.25,6.86,-32.94,7.64,6.33,11.07
4960,9.25,6.86,77.55,7.42,6.92,11.86
4961,9.25,6.86,-37.22,8.04,6.38,12.07
4962,9.25,6.86,-34.86,8.04,6.1,11.78
4963,9.25,6.86,-78.38,8.13,6.12,11.28
4964,9.25,6.86,84.79,7.89,6.33,10.95
4965,9.25,6.86,-77.36,7.33,6.73,11.36
4966,9.25,6.86,28.25,7.28,6.54,10.24
4967,9.25,6.86,-45.92,8.36,5.86,10.95
4968,9.25,6.86,-53.71,7.65,6.39,10.86
4969,9.25,6.86,-33.68,7.83,6.18,10.95
4970,9.25,6.86,43.82,8.39,6.39,11.55
4971,9.25,6.86,68.41,7.51,6.78,10.57
4972,9.25,6.86,37.66,7.67,6.95,11.35
4973,9.25,6.86,67.72,7.49,6.42,10.66
4974,9.25,6.86,-12.19,7.2,6.78,10.78
4975,9.25,6.86,-40.78,7.64,6.34,10.66
4976,9.25,6.86,-34.0,8.39,5.65,10.36
4977,9.25,6.86,63.93,7.21,6.51,9.95
4978,9.25,6.86,-39.44,7.34,6.75,11.36
4979,9.25,6.86,66.94,7.94,6.34,11.55
4980,9.0,6.77,-1.57,7.41,6.37,10.54
4981,9.0,6.77,-28.65,7.1,6.66,10.49
4982,9.0,6.77,39.44,7.4,6.4,10.66
4983,9.0,6.77,-77.39,8.29,5.83,10.95
4984,9.0,6.77,63.49,7.59,6.15,10.86
4985,9.0,6.77,-44.54,7.91,5.97,10.36
4986,9.0,6.77,-55.11,7.34,6.46,10.57
4987,9.0,6.77,-57.8,7.68,6.52,11.36
4988,9.0,6.77,50.89,9.22,5.38,11.28
4989,9.0,6.77,-42.17,8.52,5.52,10.95
4990,9.0,6.77,-11.09,9.08,5.32,11.49
4991,9.0,6.77,73.75,8.26,6.08,11.24
4992,9.0,6.77,-82.67,7.5,6.31,10.86
4993,9.0,6.77,-88.75,7.39,6.4,10.66
4994,9.0,6.77,14.26,8.22,5.98,11.35
4995,9.0,6.77,-64.81,7.49,6.2,10.24
4996,9.0,6.77,-86.73,8.77,5.59,11.86
4997,9.0,6.77,33.74,7.82,6.3,10.78
4998,9.0,6.77,55.37,8.12,6.05,11.36
4999,9.0,6.77,79.18,7.37,6.8,11.9
5000,9.0,6.77,86.76,7.88,6.2,11.26
5001,9.0,6.77,-47.88,7.93,6.0,10.49
5002,9.0,6.77,-60.42,7.77,6.12,10.86
5003,9.0,6.77,-41.52,8.26,5.69,11.07
5004,9.0,6.77,-86.23,8.17,6.12,12.07
5005,9.0,6.77,-30.58,7.91,5.91,11.07
5006,9.0,6.77,-89.05,8.3,6.19,12.05
5007,9.0,6.77,-63.98,7.81,6.02,10.66
5008,9.0,6.77,-6.09,8.42,6.44,12.26
5009,9.0,6.77,-86.4,8.44,5.98,11.95
5010,9.0,6.77,1.79,7.68,6.95,12.26
5011,9.0,6.77,54.94,7.55,6.29,10.36
5012,9.0,6.77,-45.63,7.87,5.91,10.74
5013,9.0,6.77,-37.39,7.63,6.52,11.57
5014,9.0,6.77,6.79,7.44,6.67,11.45
5015,9.0,6.77,17.01,7.62,6.31,10.95
5016,9.0,6.77,78.95,7.54,6.56,11.07
5017,9.0,6.77,63.54,7.51,6.28,10.36
5018,9.0,6.77,-62.32,7.47,6.2,10.24
5019,9.0,6.77,-70.6,8.26,5.86,11.16
5020,9.0,6.77,-73.86,7.62,6.37,10.49
5021,8.75,6.68,53.43,7.56,6.14,11.07
5022,8.75,6.68,8.84,7.32,6.3,10.66
5023,8.75,6.68,-54.53,8.67,6.0,12.07
5024,8.75,6.68,33.93,7.8,5.72,9.95
5025,8.75,6.68,-48.02,7.54,6.18,10.78
5026,8.75,6.68,-51.89,7.51,6.18,10.36
5027,8.75,6.68,6.91,6.79,6.66,9.95
5028,8.75,6.68,-69.17,7.45,6.25,10.24
5029,8.75,6.68,-79.57,8.14,5.81,11.16
5030,8.75,6.68,-45.0,7.88,5.86,11.07
